#                \hbar \omega(eV)     Re(chi) (e^2*a_0^2/eV) Im(chi) (e^2*a_0^2/eV)
     chi_3_1=  0.700000000000000E-01  0.198830190899803E-06  0.143211804241903E-09
     chi_1_2=  0.700000000000000E-01  -.850379469383779E-05  -.322216526340939E-08
     chi_2_2=  0.700000000000000E-01  0.315803859819903E+01  0.614014876601188E-03
     chi_3_2=  0.700000000000000E-01  0.609486884378557E-06  0.464172846763264E-09
     chi_1_3=  0.700000000000000E-01  0.202078650172057E-06  0.149141249896896E-09
     chi_2_3=  0.700000000000000E-01  0.625946016211973E-06  0.493386666047591E-09
     chi_3_3=  0.700000000000000E-01  0.169851046166352E+01  0.199492351112092E-03
     chi_1_1=  0.800000000000000E-01  0.315860571766945E+01  0.701929654864613E-03
     chi_2_1=  0.800000000000000E-01  -.850470539506994E-05  -.368375933481215E-08
     chi_3_1=  0.800000000000000E-01  0.198841447670313E-06  0.163683193430121E-09
     chi_1_2=  0.800000000000000E-01  -.850404805586567E-05  -.368270170171467E-08
     chi_2_2=  0.800000000000000E-01  0.315808689191310E+01  0.701766703166910E-03
     chi_3_2=  0.800000000000000E-01  0.609523363534311E-06  0.530527481552166E-09
     chi_1_3=  0.800000000000000E-01  0.202090371990968E-06  0.170460832759712E-09
     chi_2_3=  0.800000000000000E-01  0.625984786815299E-06  0.563920152652661E-09
     chi_3_3=  0.800000000000000E-01  0.169852615776298E+01  0.227999434435213E-03
     chi_1_1=  0.900000000000000E-01  0.315866046619109E+01  0.789716033733051E-03
     chi_2_1=  0.900000000000000E-01  -.850499263988491E-05  -.414451902477928E-08
     chi_3_1=  0.900000000000000E-01  0.198854206385381E-06  0.184159608392069E-09
     chi_1_2=  0.900000000000000E-01  -.850433521834224E-05  -.414332901545280E-08
     chi_2_2=  0.900000000000000E-01  0.315814162772833E+01  0.789532700309849E-03
     chi_3_2=  0.900000000000000E-01  0.609564710245080E-06  0.596899814228583E-09
     chi_1_3=  0.900000000000000E-01  0.202103657854280E-06  0.191785893695726E-09
     chi_2_3=  0.900000000000000E-01  0.626028730950383E-06  0.634473518173168E-09
     chi_3_3=  0.900000000000000E-01  0.169854394735464E+01  0.256509789016700E-03
     chi_1_1=  0.100000000000000E+00  0.315872165941242E+01  0.877518361713217E-03
     chi_2_1=  0.100000000000000E+00  -.850531370191893E-05  -.460538102879542E-08
     chi_3_1=  0.100000000000000E+00  0.198868467435843E-06  0.204641678455720E-09
     chi_1_2=  0.100000000000000E+00  -.850465618833693E-05  -.460405858246417E-08
     chi_2_2=  0.100000000000000E+00  0.315820280674734E+01  0.877314642058112E-03
     chi_3_2=  0.100000000000000E+00  0.609610925886788E-06  0.663292061182520E-09
     chi_1_3=  0.100000000000000E+00  0.202118508187878E-06  0.213117118755212E-09
     chi_2_3=  0.100000000000000E+00  0.626077850162168E-06  0.705049252505221E-09
     chi_3_3=  0.100000000000000E+00  0.169856383069316E+01  0.285023824295143E-03
     chi_1_1=  0.110000000000000E+00  0.315878929856633E+01  0.965338414290634E-03
     chi_2_1=  0.110000000000000E+00  -.850566858907930E-05  -.506635673797765E-08
     chi_3_1=  0.110000000000000E+00  0.198884231258606E-06  0.225130033339793E-09
     chi_1_2=  0.110000000000000E+00  -.850501097375236E-05  -.506490178709219E-08
     chi_2_2=  0.110000000000000E+00  0.315827043020266E+01  0.965114303395570E-03
     chi_3_2=  0.110000000000000E+00  0.609662011997561E-06  0.729706440271319E-09
     chi_1_3=  0.110000000000000E+00  0.202134923467854E-06  0.234455194444529E-09
     chi_2_3=  0.110000000000000E+00  0.626132146177759E-06  0.775649847322420E-09
     chi_3_3=  0.110000000000000E+00  0.169858580806324E+01  0.313541949896782E-03
     chi_1_1=  0.120000000000000E+00  0.315886338501576E+01  0.105317796801347E-02
     chi_2_1=  0.120000000000000E+00  -.850605731010751E-05  -.552745755067801E-08
     chi_3_1=  0.120000000000000E+00  0.198901498336681E-06  0.245625303197348E-09
     chi_1_2=  0.120000000000000E+00  -.850539958332486E-05  -.552587002090866E-08
     chi_2_2=  0.120000000000000E+00  0.315834449945687E+01  0.105293346036843E-02
     chi_3_2=  0.120000000000000E+00  0.609717970277856E-06  0.796145170983390E-09
     chi_1_3=  0.120000000000000E+00  0.202152904220545E-06  0.255800807777012E-09
     chi_2_3=  0.120000000000000E+00  0.626191620906566E-06  0.846277796274253E-09
     chi_3_3=  0.120000000000000E+00  0.169860987977956E+01  0.342064575656435E-03
     chi_1_1=  0.130000000000000E+00  0.315894392025381E+01  0.114103880059931E-02
     chi_2_1=  0.130000000000000E+00  -.850647987457984E-05  -.598869487321032E-08
     chi_3_1=  0.130000000000000E+00  0.198920269199209E-06  0.266128118659427E-09
     chi_1_2=  0.130000000000000E+00  -.850582202662499E-05  -.598697468343983E-08
     chi_2_2=  0.130000000000000E+00  0.315842501600261E+01  0.114077389019198E-02
     chi_3_2=  0.130000000000000E+00  0.609778802590579E-06  0.862610474602122E-09
     chi_1_3=  0.130000000000000E+00  0.202172451022573E-06  0.277154646323941E-09
     chi_2_3=  0.130000000000000E+00  0.626256276440460E-06  0.916935595184778E-09
     chi_3_3=  0.130000000000000E+00  0.169863604618686E+01  0.370592111638445E-03
     chi_1_1=  0.140000000000000E+00  0.315903090590375E+01  0.122892269104200E-02
     chi_2_1=  0.140000000000000E+00  -.850693629290785E-05  -.645008012057793E-08
     chi_3_1=  0.140000000000000E+00  0.198940544421504E-06  0.286639110878751E-09
     chi_1_2=  0.140000000000000E+00  -.850627831405818E-05  -.644822718289370E-08
     chi_2_2=  0.140000000000000E+00  0.315851198146272E+01  0.122863737135743E-02
     chi_3_2=  0.140000000000000E+00  0.609844510961218E-06  0.929104574370050E-09
     chi_1_3=  0.140000000000000E+00  0.202193564500881E-06  0.298517398265573E-09
     chi_2_3=  0.140000000000000E+00  0.626326115053923E-06  0.987625742251594E-09
     chi_3_3=  0.140000000000000E+00  0.169866430765992E+01  0.399124968157652E-03
     chi_1_1=  0.150000000000000E+00  0.315912434371921E+01  0.131683141971873E-02
     chi_2_1=  0.150000000000000E+00  -.850742657633921E-05  -.691162471720269E-08
     chi_3_1=  0.150000000000000E+00  0.198962324625092E-06  0.307158911573490E-09
     chi_1_2=  0.150000000000000E+00  -.850676845686537E-05  -.690963893688805E-08
     chi_2_2=  0.150000000000000E+00  0.315860539759032E+01  0.131652568373890E-02
     chi_3_2=  0.150000000000000E+00  0.609915097577999E-06  0.995629695653260E-09
     chi_1_3=  0.150000000000000E+00  0.202216245332789E-06  0.319889752442273E-09
     chi_2_3=  0.150000000000000E+00  0.626401139204248E-06  0.105835073824520E-08
     chi_3_3=  0.150000000000000E+00  0.169869466460361E+01  0.427663555800409E-03
     chi_1_1=  0.160000000000000E+00  0.315922423558423E+01  0.140476676849717E-02
     chi_2_1=  0.160000000000000E+00  -.850795073695825E-05  -.737334009765474E-08
     chi_3_1=  0.160000000000000E+00  0.198985610477750E-06  0.327688153071104E-09
     chi_1_2=  0.160000000000000E+00  -.850729246712376E-05  -.737122137317983E-08
     chi_2_2=  0.160000000000000E+00  0.315870526626892E+01  0.140444060870063E-02
     chi_3_2=  0.160000000000000E+00  0.609990564792042E-06  0.106218806610609E-08
     chi_1_3=  0.160000000000000E+00  0.202240494246037E-06  0.341272398405717E-09
     chi_2_3=  0.160000000000000E+00  0.626481351531717E-06  0.112911308670865E-08
     chi_3_3=  0.160000000000000E+00  0.169872711745288E+01  0.456208285445600E-03
     chi_1_1=  0.170000000000000E+00  0.315933058351336E+01  0.149273052084294E-02
     chi_2_1=  0.170000000000000E+00  -.850850878768680E-05  -.783523770738387E-08
     chi_3_1=  0.170000000000000E+00  0.199010402693553E-06  0.348227468352244E-09
     chi_1_2=  0.170000000000000E+00  -.850785035774753E-05  -.783298593039568E-08
     chi_2_2=  0.170000000000000E+00  0.315881158951251E+01  0.149238392920431E-02
     chi_3_2=  0.170000000000000E+00  0.610070915117537E-06  0.112878191583611E-08
     chi_1_3=  0.170000000000000E+00  0.202266312018838E-06  0.362666026470208E-09
     chi_2_3=  0.170000000000000E+00  0.626566754859819E-06  0.119991529415769E-08
     chi_3_3=  0.170000000000000E+00  0.169876166667279E+01  0.484759568285720E-03
     chi_1_1=  0.180000000000000E+00  0.315944338965185E+01  0.158072446192708E-02
     chi_2_1=  0.180000000000000E+00  -.850910074228504E-05  -.829732900345195E-08
     chi_3_1=  0.180000000000000E+00  0.199036702032929E-06  0.368777491094762E-09
     chi_1_2=  0.180000000000000E+00  -.850844214248868E-05  -.829494405876376E-08
     chi_2_2=  0.180000000000000E+00  0.315892436946573E+01  0.158035742991660E-02
     chi_3_2=  0.180000000000000E+00  0.610156151231927E-06  0.119541347756944E-08
     chi_1_3=  0.180000000000000E+00  0.202293699479940E-06  0.384071327764089E-09
     chi_2_3=  0.180000000000000E+00  0.626657352195472E-06  0.127075987028125E-08
     chi_3_3=  0.180000000000000E+00  0.169879831275854E+01  0.513317815847978E-03
     chi_1_1=  0.190000000000000E+00  0.315956265627570E+01  0.166875037873389E-02
     chi_2_1=  0.190000000000000E+00  -.850972661535233E-05  -.875962545526690E-08
     chi_3_1=  0.190000000000000E+00  0.199064509302703E-06  0.389338855717781E-09
     chi_1_2=  0.190000000000000E+00  -.850906783593788E-05  -.875710722084698E-08
     chi_2_2=  0.190000000000000E+00  0.315904360840393E+01  0.166836289731687E-02
     chi_3_2=  0.190000000000000E+00  0.610246275976105E-06  0.126208498681641E-08
     chi_1_3=  0.190000000000000E+00  0.202322657508687E-06  0.405488994281266E-09
     chi_2_3=  0.190000000000000E+00  0.626753146729263E-06  0.134164932814243E-08
     chi_3_3=  0.190000000000000E+00  0.169883705623551E+01  0.541883440015432E-03
     chi_1_1=  0.200000000000000E+00  0.315968838579183E+01  0.175681006016886E-02
     chi_2_1=  0.200000000000000E+00  -.851038642232814E-05  -.922213854531800E-08
     chi_3_1=  0.200000000000000E+00  0.199093825356159E-06  0.409912197425874E-09
     chi_1_2=  0.200000000000000E+00  -.850972745352545E-05  -.921948689227779E-08
     chi_2_2=  0.200000000000000E+00  0.315916930873336E+01  0.175640211980520E-02
     chi_3_2=  0.200000000000000E+00  0.610341292354621E-06  0.132879868203754E-08
     chi_1_3=  0.200000000000000E+00  0.202353187035078E-06  0.426919718932853E-09
     chi_2_3=  0.200000000000000E+00  0.626854141835697E-06  0.141258618437996E-08
     chi_3_3=  0.200000000000000E+00  0.169887789765925E+01  0.570456853048183E-03
     chi_1_1=  0.210000000000000E+00  0.315982058073826E+01  0.184490529716693E-02
     chi_2_1=  0.210000000000000E+00  -.851108017949304E-05  -.968487976991296E-08
     chi_3_1=  0.210000000000000E+00  0.199124651093095E-06  0.430498152253337E-09
     chi_1_2=  0.210000000000000E+00  -.851042101152229E-05  -.968209456249438E-08
     chi_2_2=  0.210000000000000E+00  0.315930147299129E+01  0.184447688781047E-02
     chi_3_2=  0.210000000000000E+00  0.610441203535913E-06  0.139555680480999E-08
     chi_1_3=  0.210000000000000E+00  0.202385289039844E-06  0.448364195598933E-09
     chi_2_3=  0.210000000000000E+00  0.626960341073467E-06  0.148357295941017E-08
     chi_3_3=  0.210000000000000E+00  0.169892083761554E+01  0.599038467604591E-03
     chi_1_1=  0.220000000000000E+00  0.315995924378417E+01  0.193303788280089E-02
     chi_2_1=  0.220000000000000E+00  -.851180790396973E-05  -.101478606399165E-07
     chi_3_1=  0.220000000000000E+00  0.199156987459888E-06  0.451097357108562E-09
     chi_1_2=  0.220000000000000E+00  -.851114852704097E-05  -.101449417354788E-07
     chi_2_2=  0.220000000000000E+00  0.315944010384620E+01  0.193258899389889E-02
     chi_3_2=  0.220000000000000E+00  0.610546012852523E-06  0.146236159999435E-08
     chi_1_3=  0.220000000000000E+00  0.202418964554513E-06  0.469823119180472E-09
     chi_2_3=  0.220000000000000E+00  0.627071748185738E-06  0.155461217762952E-08
     chi_3_3=  0.220000000000000E+00  0.169896587672040E+01  0.627628696762557E-03
     chi_1_1=  0.230000000000000E+00  0.316010437773016E+01  0.202120961239014E-02
     chi_2_1=  0.230000000000000E+00  -.851256961372416E-05  -.106110926814907E-07
     chi_3_1=  0.230000000000000E+00  0.199190835449557E-06  0.471710449818528E-09
     chi_1_2=  0.230000000000000E+00  -.851191001803670E-05  -.106080399304963E-07
     chi_2_2=  0.230000000000000E+00  0.315958520409786E+01  0.202074023288254E-02
     chi_3_2=  0.230000000000000E+00  0.610655723801358E-06  0.152921531590186E-08
     chi_1_3=  0.230000000000000E+00  0.202454214661491E-06  0.491297185651346E-09
     chi_2_3=  0.230000000000000E+00  0.627188367100445E-06  0.162570636761767E-08
     chi_3_3=  0.230000000000000E+00  0.169901301562014E+01  0.656227954040830E-03
     chi_1_1=  0.240000000000000E+00  0.316025598550836E+01  0.210942228360959E-02
     chi_2_1=  0.240000000000000E+00  -.851336532756661E-05  -.110745874368375E-07
     chi_3_1=  0.240000000000000E+00  0.199226196101833E-06  0.492338069173394E-09
     chi_1_2=  0.240000000000000E+00  -.851270550330865E-05  -.110714006828377E-07
     chi_2_2=  0.240000000000000E+00  0.315973677667760E+01  0.210893240192850E-02
     chi_3_2=  0.240000000000000E+00  0.610770340043944E-06  0.159612020446215E-08
     chi_1_3=  0.240000000000000E+00  0.202491040494142E-06  0.512787092110537E-09
     chi_2_3=  0.240000000000000E+00  0.627310201930599E-06  0.169685806234119E-08
     chi_3_3=  0.240000000000000E+00  0.169906225499137E+01  0.684836653420391E-03
     chi_1_1=  0.250000000000000E+00  0.316041407018262E+01  0.219767769659898E-02
     chi_2_1=  0.250000000000000E+00  -.851419506515295E-05  -.115383564649426E-07
     chi_3_1=  0.250000000000000E+00  0.199263070503231E-06  0.512980854971226E-09
     chi_1_2=  0.250000000000000E+00  -.851353500250095E-05  -.115350355445617E-07
     chi_2_2=  0.250000000000000E+00  0.315989482464837E+01  0.219716730066782E-02
     chi_3_2=  0.250000000000000E+00  0.610889865406686E-06  0.166307852139134E-08
     chi_1_3=  0.250000000000000E+00  0.202529443236868E-06  0.534293536834470E-09
     chi_2_3=  0.250000000000000E+00  0.627437256974622E-06  0.176806979935786E-08
     chi_3_3=  0.250000000000000E+00  0.169911359554106E+01  0.713455209365870E-03
     chi_1_1=  0.260000000000000E+00  0.316057863494870E+01  0.228597765407241E-02
     chi_2_1=  0.260000000000000E+00  -.851505884698587E-05  -.120024113423217E-07
     chi_3_1=  0.260000000000000E+00  0.199301459787124E-06  0.533639448062841E-09
     chi_1_2=  0.260000000000000E+00  -.851439853610412E-05  -.119989560852419E-07
     chi_2_2=  0.260000000000000E+00  0.316005935120504E+01  0.228544673130529E-02
     chi_3_2=  0.260000000000000E+00  0.611014303881167E-06  0.173009252636078E-08
     chi_1_3=  0.260000000000000E+00  0.202569424125201E-06  0.555817219329521E-09
     chi_2_3=  0.260000000000000E+00  0.627569536716685E-06  0.183934412102170E-08
     chi_3_3=  0.260000000000000E+00  0.169916703800656E+01  0.742084036847019E-03
     chi_1_1=  0.270000000000000E+00  0.316074968313444E+01  0.237432396142811E-02
     chi_2_1=  0.270000000000000E+00  -.851595669441614E-05  -.124667636637691E-07
     chi_3_1=  0.270000000000000E+00  0.199341365133823E-06  0.554314490396787E-09
     chi_1_2=  0.270000000000000E+00  -.851529612545628E-05  -.124631738927129E-07
     chi_2_2=  0.270000000000000E+00  0.316023035967452E+01  0.237377249872908E-02
     chi_3_2=  0.270000000000000E+00  0.611143659624430E-06  0.179716448316617E-08
     chi_1_3=  0.270000000000000E+00  0.202610984445894E-06  0.577358840384679E-09
     chi_2_3=  0.270000000000000E+00  0.627707045827062E-06  0.191068357468857E-08
     chi_3_3=  0.270000000000000E+00  0.169922258315564E+01  0.770723551360264E-03
     chi_1_1=  0.280000000000000E+00  0.316092721819998E+01  0.246271842685875E-02
     chi_2_1=  0.280000000000000E+00  -.851688862964407E-05  -.129314250431080E-07
     chi_3_1=  0.280000000000000E+00  0.199382787770658E-06  0.575006625064463E-09
     chi_1_2=  0.280000000000000E+00  -.851622779274447E-05  -.129277005738213E-07
     chi_2_2=  0.280000000000000E+00  0.316040785351597E+01  0.246214641062092E-02
     chi_3_2=  0.280000000000000E+00  0.611277936959285E-06  0.186429665989730E-08
     chi_1_3=  0.280000000000000E+00  0.202654125537012E-06  0.598919102124399E-09
     chi_2_3=  0.280000000000000E+00  0.627849789162507E-06  0.198209071292262E-08
     chi_3_3=  0.280000000000000E+00  0.169928023178651E+01  0.799374168950283E-03
     chi_1_1=  0.290000000000000E+00  0.316111124373797E+01  0.255116286146181E-02
     chi_2_1=  0.290000000000000E+00  -.851785467572081E-05  -.133964071139433E-07
     chi_3_1=  0.290000000000000E+00  0.199425728972060E-06  0.595716496345369E-09
     chi_1_2=  0.290000000000000E+00  -.851719356100616E-05  -.133925477551775E-07
     chi_2_2=  0.290000000000000E+00  0.316059183632102E+01  0.255057027756664E-02
     chi_3_2=  0.290000000000000E+00  0.611417140374636E-06  0.193149132910834E-08
     chi_1_3=  0.290000000000000E+00  0.202698848788038E-06  0.620498708061640E-09
     chi_2_3=  0.290000000000000E+00  0.627997771766640E-06  0.205356809370346E-08
     chi_3_3=  0.290000000000000E+00  0.169933998472793E+01  0.828036306231690E-03
     chi_1_1=  0.300000000000000E+00  0.316130176347377E+01  0.263965907935051E-02
     chi_2_1=  0.300000000000000E+00  -.851885485654992E-05  -.138617215304173E-07
     chi_3_1=  0.300000000000000E+00  0.199470190059657E-06  0.616444749752533E-09
     chi_1_2=  0.300000000000000E+00  -.851819345413067E-05  -.138577270839099E-07
     chi_2_2=  0.300000000000000E+00  0.316078231181399E+01  0.263904591316687E-02
     chi_3_2=  0.300000000000000E+00  0.611561274525805E-06  0.199875076798873E-08
     chi_1_3=  0.300000000000000E+00  0.202745155639971E-06  0.642098363151073E-09
     chi_2_3=  0.300000000000000E+00  0.628150998870346E-06  0.212511828063403E-08
     chi_3_3=  0.300000000000000E+00  0.169940184283916E+01  0.856710380410743E-03
     chi_1_1=  0.310000000000000E+00  0.316149878126571E+01  0.272820889776499E-02
     chi_2_1=  0.310000000000000E+00  -.851988919688886E-05  -.143273799679669E-07
     chi_3_1=  0.310000000000000E+00  0.199516172402356E-06  0.637192032078057E-09
     chi_1_2=  0.310000000000000E+00  -.851922749686072E-05  -.143232502284227E-07
     chi_2_2=  0.310000000000000E+00  0.316097928385209E+01  0.272757513414835E-02
     chi_3_2=  0.310000000000000E+00  0.611710344234887E-06  0.206607725853464E-08
     chi_1_3=  0.310000000000000E+00  0.202793047585434E-06  0.663718773842506E-09
     chi_2_3=  0.310000000000000E+00  0.628309475892194E-06  0.219674384314937E-08
     chi_3_3=  0.310000000000000E+00  0.169946580701005E+01  0.885396809307136E-03
     chi_1_1=  0.320000000000000E+00  0.316170230110526E+01  0.281681413718386E-02
     chi_2_1=  0.320000000000000E+00  -.852095772235052E-05  -.147933941240843E-07
     chi_3_1=  0.320000000000000E+00  0.199563677416446E-06  0.657958991438856E-09
     chi_1_2=  0.320000000000000E+00  -.852029571479395E-05  -.147891288791547E-07
     chi_2_2=  0.320000000000000E+00  0.316118275642569E+01  0.281615976047534E-02
     chi_3_2=  0.320000000000000E+00  0.611864354491088E-06  0.213347308772109E-08
     chi_1_3=  0.320000000000000E+00  0.202842526168787E-06  0.685360648134516E-09
     chi_2_3=  0.320000000000000E+00  0.628473208438868E-06  0.226844735672622E-08
     chi_3_3=  0.320000000000000E+00  0.169953187816111E+01  0.914096011375882E-03
     chi_1_1=  0.330000000000000E+00  0.316191232711732E+01  0.290547662143620E-02
     chi_2_1=  0.330000000000000E+00  -.852206045940492E-05  -.152597757190795E-07
     chi_3_1=  0.330000000000000E+00  0.199612706565689E-06  0.678746277322536E-09
     chi_1_2=  0.330000000000000E+00  -.852139813438463E-05  -.152553747493424E-07
     chi_2_2=  0.330000000000000E+00  0.316139273365851E+01  0.290480161546167E-02
     chi_3_2=  0.330000000000000E+00  0.612023310451114E-06  0.220094054767474E-08
     chi_1_3=  0.330000000000000E+00  0.202893592986240E-06  0.707024695628279E-09
     chi_2_3=  0.330000000000000E+00  0.628642202305623E-06  0.234023140309346E-08
     chi_3_3=  0.330000000000000E+00  0.169960005724351E+01  0.942808405729240E-03
     chi_1_1=  0.340000000000000E+00  0.316212886356045E+01  0.299419817781395E-02
     chi_2_1=  0.340000000000000E+00  -.852319743538093E-05  -.157265364968470E-07
     chi_3_1=  0.340000000000000E+00  0.199663261361432E-06  0.699554540633476E-09
     chi_1_2=  0.340000000000000E+00  -.852253478294529E-05  -.157219995757843E-07
     chi_2_2=  0.340000000000000E+00  0.316160921980792E+01  0.299350252588300E-02
     chi_3_2=  0.340000000000000E+00  0.612187217439541E-06  0.226848193584731E-08
     chi_1_3=  0.340000000000000E+00  0.202946249685971E-06  0.728711627581637E-09
     chi_2_3=  0.340000000000000E+00  0.628816463476733E-06  0.241209857044352E-08
     chi_3_3=  0.340000000000000E+00  0.169967034523915E+01  0.971534412158723E-03
     chi_1_1=  0.350000000000000E+00  0.316235191482715E+01  0.308298063718465E-02
     chi_2_1=  0.350000000000000E+00  -.852436867846791E-05  -.161936882256337E-07
     chi_3_1=  0.350000000000000E+00  0.199715343362699E-06  0.720384433739058E-09
     chi_1_2=  0.350000000000000E+00  -.852370568864851E-05  -.161890151196095E-07
     chi_2_2=  0.350000000000000E+00  0.316183221926516E+01  0.308226432208960E-02
     chi_3_2=  0.350000000000000E+00  0.612356080949212E-06  0.233609955518975E-08
     chi_1_3=  0.350000000000000E+00  0.203000497968252E-06  0.750422156963380E-09
     chi_2_3=  0.350000000000000E+00  0.628995998125984E-06  0.248405145364461E-08
     chi_3_3=  0.350000000000000E+00  0.169974274316072E+01  0.100027445115721E-02
     chi_1_1=  0.360000000000000E+00  0.316258148544408E+01  0.317182583410463E-02
     chi_2_1=  0.360000000000000E+00  -.852557421771760E-05  -.166612426988106E-07
     chi_3_1=  0.360000000000000E+00  0.199768954176310E-06  0.741236610516099E-09
     chi_1_2=  0.360000000000000E+00  -.852491088052871E-05  -.166564331670482E-07
     chi_2_2=  0.360000000000000E+00  0.316206173655563E+01  0.317108883811952E-02
     chi_3_2=  0.360000000000000E+00  0.612529906641647E-06  0.240379571432713E-08
